"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
138,19 Jul 2022 20:30:18.490,19 Jul 2022 20:35:02.859,284.370
139,20 Jul 2022 07:11:43.447,20 Jul 2022 07:19:43.486,480.038
140,20 Jul 2022 18:50:40.893,20 Jul 2022 18:57:53.177,432.284
141,20 Jul 2022 20:27:00.033,20 Jul 2022 20:31:47.633,287.600
142,21 Jul 2022 07:08:26.450,21 Jul 2022 07:16:26.399,479.948
143,21 Jul 2022 18:47:24.345,21 Jul 2022 18:54:35.406,431.061
144,21 Jul 2022 20:23:41.603,21 Jul 2022 20:28:32.378,290.775
145,22 Jul 2022 07:05:09.461,22 Jul 2022 07:13:09.307,479.846
146,22 Jul 2022 18:44:07.805,22 Jul 2022 18:51:17.623,429.818
147,22 Jul 2022 20:20:23.197,22 Jul 2022 20:25:17.095,293.898
148,23 Jul 2022 07:01:52.479,23 Jul 2022 07:09:52.210,479.731
149,23 Jul 2022 18:40:51.273,23 Jul 2022 18:47:59.828,428.556
150,23 Jul 2022 20:17:04.816,23 Jul 2022 20:22:01.784,296.969
151,24 Jul 2022 06:58:35.504,24 Jul 2022 07:06:35.108,479.603
152,24 Jul 2022 18:37:34.749,24 Jul 2022 18:44:42.030,427.281
153,24 Jul 2022 20:13:46.460,24 Jul 2022 20:18:46.447,299.987
154,25 Jul 2022 06:55:18.537,25 Jul 2022 07:03:18.000,479.463
155,25 Jul 2022 18:34:18.233,25 Jul 2022 18:41:24.215,425.983
156,25 Jul 2022 20:10:28.127,25 Jul 2022 20:15:31.084,302.957
157,26 Jul 2022 06:52:01.578,26 Jul 2022 07:00:00.888,479.311
158,26 Jul 2022 18:31:01.725,26 Jul 2022 18:38:06.389,424.664
159,26 Jul 2022 20:07:09.813,26 Jul 2022 20:12:15.696,305.883
160,27 Jul 2022 06:48:44.625,27 Jul 2022 06:56:43.771,479.146
161,27 Jul 2022 18:27:45.226,27 Jul 2022 18:34:48.552,423.326
162,27 Jul 2022 20:03:51.520,27 Jul 2022 20:09:00.283,308.763
163,28 Jul 2022 06:45:27.681,28 Jul 2022 06:53:26.647,478.966
164,28 Jul 2022 18:24:28.735,28 Jul 2022 18:31:30.706,421.970
165,28 Jul 2022 20:00:33.254,28 Jul 2022 20:05:44.843,311.589
166,29 Jul 2022 06:42:10.744,29 Jul 2022 06:50:09.520,478.776
167,29 Jul 2022 18:21:12.253,29 Jul 2022 18:28:12.847,420.593
168,29 Jul 2022 19:57:15.004,29 Jul 2022 20:02:29.384,314.381
169,30 Jul 2022 06:38:53.815,30 Jul 2022 06:46:52.388,478.573
170,30 Jul 2022 18:17:55.780,30 Jul 2022 18:24:54.979,419.199
171,30 Jul 2022 19:53:56.774,30 Jul 2022 19:59:13.903,317.129
172,31 Jul 2022 06:35:36.893,31 Jul 2022 06:43:35.251,478.358
173,31 Jul 2022 18:14:39.316,31 Jul 2022 18:21:37.098,417.782
174,31 Jul 2022 19:50:38.563,31 Jul 2022 19:55:58.399,319.836
175,1 Aug 2022 06:32:19.979,1 Aug 2022 06:40:18.110,478.131
176,1 Aug 2022 18:11:22.860,1 Aug 2022 18:18:19.206,416.345
177,1 Aug 2022 19:47:20.372,1 Aug 2022 19:52:42.874,322.503
178,2 Aug 2022 06:29:03.073,2 Aug 2022 06:37:00.963,477.890
179,2 Aug 2022 18:08:06.414,2 Aug 2022 18:15:01.303,414.889
180,2 Aug 2022 19:44:02.199,2 Aug 2022 19:49:27.328,325.129
181,3 Aug 2022 06:25:46.174,3 Aug 2022 06:33:43.811,477.638
182,3 Aug 2022 18:04:49.977,3 Aug 2022 18:11:43.388,413.411
183,3 Aug 2022 19:40:44.044,3 Aug 2022 19:46:11.761,327.717
184,4 Aug 2022 06:22:29.283,4 Aug 2022 06:30:26.655,477.372
185,4 Aug 2022 18:01:33.548,4 Aug 2022 18:08:25.461,411.913
186,4 Aug 2022 19:37:25.907,4 Aug 2022 19:42:56.174,330.267
187,5 Aug 2022 06:19:12.399,5 Aug 2022 06:27:09.494,477.096
188,5 Aug 2022 17:58:17.130,5 Aug 2022 18:05:07.523,410.393
189,5 Aug 2022 19:34:07.787,5 Aug 2022 19:39:40.567,332.781
190,6 Aug 2022 06:15:55.523,6 Aug 2022 06:23:52.327,476.804
191,6 Aug 2022 17:55:00.720,6 Aug 2022 18:01:49.569,408.849
192,6 Aug 2022 19:30:49.678,6 Aug 2022 19:36:24.941,335.263
193,7 Aug 2022 06:12:38.654,7 Aug 2022 06:20:35.155,476.501
194,7 Aug 2022 17:51:44.320,7 Aug 2022 17:58:31.606,407.286
195,7 Aug 2022 19:27:31.591,7 Aug 2022 19:33:09.296,337.705
196,8 Aug 2022 06:09:21.793,8 Aug 2022 06:17:17.977,476.184
197,8 Aug 2022 17:48:27.930,8 Aug 2022 17:55:13.631,405.701
198,8 Aug 2022 19:24:13.519,8 Aug 2022 19:29:53.633,340.114
199,9 Aug 2022 06:06:04.939,9 Aug 2022 06:14:00.794,475.855
200,9 Aug 2022 17:45:11.549,9 Aug 2022 17:51:55.643,404.093
201,9 Aug 2022 19:20:55.462,9 Aug 2022 19:26:37.955,342.493
202,10 Aug 2022 06:02:48.093,10 Aug 2022 06:10:43.606,475.513
203,10 Aug 2022 17:41:55.179,10 Aug 2022 17:48:37.642,402.463
204,10 Aug 2022 19:17:37.420,10 Aug 2022 19:23:22.252,344.833
205,11 Aug 2022 05:59:31.255,11 Aug 2022 06:07:26.412,475.157
206,11 Aug 2022 17:38:38.819,11 Aug 2022 17:45:19.626,400.807
207,11 Aug 2022 19:14:19.390,11 Aug 2022 19:20:06.536,347.147
208,12 Aug 2022 05:56:14.424,12 Aug 2022 06:04:09.211,474.787
209,12 Aug 2022 17:35:22.469,12 Aug 2022 17:42:01.600,399.131
210,12 Aug 2022 19:11:01.376,12 Aug 2022 19:16:50.803,349.427
211,13 Aug 2022 05:52:57.601,13 Aug 2022 06:00:52.007,474.406
212,13 Aug 2022 17:32:06.130,13 Aug 2022 17:38:43.563,397.433
213,13 Aug 2022 19:07:43.377,13 Aug 2022 19:13:35.054,351.677
214,14 Aug 2022 05:49:40.786,14 Aug 2022 05:57:34.803,474.017
215,14 Aug 2022 17:28:49.802,14 Aug 2022 17:35:25.510,395.708
216,14 Aug 2022 19:04:25.392,14 Aug 2022 19:10:19.289,353.897
217,15 Aug 2022 05:46:23.979,15 Aug 2022 05:54:17.588,473.609
218,15 Aug 2022 17:25:33.484,15 Aug 2022 17:32:07.444,393.959
219,15 Aug 2022 19:01:07.420,15 Aug 2022 19:07:03.508,356.088
220,16 Aug 2022 05:43:07.180,16 Aug 2022 05:51:00.370,473.190
221,16 Aug 2022 17:22:17.178,16 Aug 2022 17:28:49.364,392.186
222,16 Aug 2022 18:57:49.462,16 Aug 2022 19:03:47.710,358.248
223,17 Aug 2022 05:39:50.388,17 Aug 2022 05:47:43.147,472.759
224,17 Aug 2022 17:19:00.882,17 Aug 2022 17:25:31.270,390.387
225,17 Aug 2022 18:54:31.516,17 Aug 2022 19:00:31.895,360.379
226,18 Aug 2022 05:36:33.604,18 Aug 2022 05:44:25.917,472.313
227,18 Aug 2022 17:15:44.598,18 Aug 2022 17:22:13.162,388.563
228,18 Aug 2022 18:51:13.581,18 Aug 2022 18:57:16.065,362.484
229,19 Aug 2022 05:33:16.827,19 Aug 2022 05:41:08.682,471.855
230,19 Aug 2022 17:12:28.325,19 Aug 2022 17:18:55.037,386.712
231,19 Aug 2022 18:47:55.660,19 Aug 2022 18:54:00.220,364.560
232,20 Aug 2022 05:30:00.059,20 Aug 2022 05:37:51.443,471.385
233,20 Aug 2022 17:09:12.064,20 Aug 2022 17:15:36.899,384.835
234,20 Aug 2022 18:44:37.752,20 Aug 2022 18:50:44.356,366.604
235,21 Aug 2022 05:26:43.298,21 Aug 2022 05:34:34.199,470.901
236,21 Aug 2022 17:05:55.815,21 Aug 2022 17:12:18.747,382.932
237,21 Aug 2022 18:41:19.856,21 Aug 2022 18:47:28.480,368.625
238,22 Aug 2022 05:23:26.545,22 Aug 2022 05:31:16.949,470.405
239,22 Aug 2022 17:02:39.578,22 Aug 2022 17:09:00.586,381.008
240,22 Aug 2022 18:38:01.971,22 Aug 2022 18:44:12.593,370.622
241,23 Aug 2022 05:20:09.799,23 Aug 2022 05:27:59.694,469.895
242,23 Aug 2022 16:59:23.353,23 Aug 2022 17:05:42.405,379.051
243,23 Aug 2022 18:34:44.098,23 Aug 2022 18:40:56.688,372.590
244,24 Aug 2022 05:16:53.062,24 Aug 2022 05:24:42.434,469.372
245,24 Aug 2022 16:56:07.141,24 Aug 2022 17:02:24.205,377.064
246,24 Aug 2022 18:31:26.236,24 Aug 2022 18:37:40.770,374.534
247,25 Aug 2022 05:13:36.332,25 Aug 2022 05:21:25.168,468.837
248,25 Aug 2022 16:52:50.942,25 Aug 2022 16:59:05.994,375.052
249,25 Aug 2022 18:28:08.386,25 Aug 2022 18:34:24.839,376.454
250,26 Aug 2022 05:10:19.610,26 Aug 2022 05:18:07.898,468.288
251,26 Aug 2022 16:49:34.755,26 Aug 2022 16:55:47.767,373.012
252,26 Aug 2022 18:24:50.546,26 Aug 2022 18:31:08.895,378.349
253,27 Aug 2022 05:07:02.896,27 Aug 2022 05:14:50.622,467.725
254,27 Aug 2022 16:46:18.583,27 Aug 2022 16:52:29.524,370.942
255,27 Aug 2022 18:21:32.718,27 Aug 2022 18:27:52.937,380.219
256,28 Aug 2022 05:03:46.190,28 Aug 2022 05:11:33.340,467.150
257,28 Aug 2022 16:43:02.423,28 Aug 2022 16:49:11.263,368.840
258,28 Aug 2022 18:18:14.900,28 Aug 2022 18:24:36.965,382.065
259,29 Aug 2022 05:00:29.493,29 Aug 2022 05:08:16.054,466.561
260,29 Aug 2022 16:39:46.278,29 Aug 2022 16:45:52.989,366.711
261,29 Aug 2022 18:14:57.093,29 Aug 2022 18:21:20.975,383.882
262,30 Aug 2022 04:57:12.803,30 Aug 2022 05:04:58.762,465.959
263,30 Aug 2022 16:36:30.149,30 Aug 2022 16:42:34.700,364.551
264,30 Aug 2022 18:11:39.296,30 Aug 2022 18:18:04.977,385.681
265,31 Aug 2022 04:53:56.121,31 Aug 2022 05:01:41.465,465.344
266,31 Aug 2022 16:33:14.031,31 Aug 2022 16:39:16.391,362.359
267,31 Aug 2022 18:08:21.510,31 Aug 2022 18:14:48.968,387.458
268,1 Sep 2022 04:50:39.447,1 Sep 2022 04:58:24.162,464.715
269,1 Sep 2022 16:29:57.928,1 Sep 2022 16:35:58.064,360.136
270,1 Sep 2022 18:05:03.733,1 Sep 2022 18:11:32.946,389.213
271,2 Sep 2022 04:47:22.781,2 Sep 2022 04:55:06.854,464.073
272,2 Sep 2022 16:26:41.840,2 Sep 2022 16:32:39.720,357.880
273,2 Sep 2022 18:01:45.966,2 Sep 2022 18:08:16.909,390.942
274,3 Sep 2022 04:44:06.123,3 Sep 2022 04:51:49.541,463.417
275,3 Sep 2022 16:23:25.767,3 Sep 2022 16:29:21.357,355.589
276,3 Sep 2022 17:58:28.209,3 Sep 2022 18:05:00.860,392.650
277,4 Sep 2022 04:40:49.474,4 Sep 2022 04:48:32.221,462.748
278,4 Sep 2022 06:20:10.184,4 Sep 2022 06:20:32.054,21.870
279,4 Sep 2022 16:20:09.710,4 Sep 2022 16:26:02.975,353.265
280,4 Sep 2022 17:55:10.462,4 Sep 2022 18:01:44.798,394.336
281,5 Sep 2022 04:37:32.832,5 Sep 2022 04:45:14.894,462.062
282,5 Sep 2022 06:16:36.598,5 Sep 2022 06:17:31.026,54.427
