"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
317,26 Aug 2022 07:34:55.253,26 Aug 2022 07:41:39.268,404.015
318,26 Aug 2022 09:10:48.031,26 Aug 2022 09:16:32.714,344.683
319,26 Aug 2022 19:15:09.171,26 Aug 2022 19:17:02.936,113.765
320,26 Aug 2022 20:47:55.115,26 Aug 2022 20:55:36.144,461.029
321,27 Aug 2022 07:31:39.117,27 Aug 2022 07:38:21.579,402.463
322,27 Aug 2022 09:07:29.587,27 Aug 2022 09:13:16.704,347.117
323,27 Aug 2022 19:11:57.431,27 Aug 2022 19:13:40.072,102.641
324,27 Aug 2022 20:44:37.782,27 Aug 2022 20:52:19.515,461.733
325,28 Aug 2022 07:28:22.992,28 Aug 2022 07:35:03.885,400.893
326,28 Aug 2022 09:04:11.160,28 Aug 2022 09:10:00.678,349.518
327,28 Aug 2022 19:08:46.411,28 Aug 2022 19:10:16.487,90.076
328,28 Aug 2022 20:41:20.455,28 Aug 2022 20:49:02.880,462.426
329,29 Aug 2022 07:25:06.879,29 Aug 2022 07:31:46.181,399.303
330,29 Aug 2022 09:00:52.754,29 Aug 2022 09:06:44.636,351.883
331,29 Aug 2022 19:05:36.468,29 Aug 2022 19:06:51.818,75.350
332,29 Aug 2022 20:38:03.132,29 Aug 2022 20:45:46.235,463.102
333,30 Aug 2022 07:21:50.777,30 Aug 2022 07:28:28.469,397.692
334,30 Aug 2022 08:57:34.366,30 Aug 2022 09:03:28.579,354.213
335,30 Aug 2022 19:02:28.427,30 Aug 2022 19:03:25.251,56.823
336,30 Aug 2022 20:34:45.816,30 Aug 2022 20:42:29.582,463.766
337,31 Aug 2022 07:18:34.687,31 Aug 2022 07:25:10.747,396.060
338,31 Aug 2022 08:54:15.997,31 Aug 2022 09:00:12.506,356.509
339,31 Aug 2022 18:59:25.700,31 Aug 2022 18:59:53.365,27.665
340,31 Aug 2022 20:31:28.505,31 Aug 2022 20:39:12.920,464.416
341,1 Sep 2022 07:15:18.609,1 Sep 2022 07:21:53.018,394.409
342,1 Sep 2022 08:50:57.646,1 Sep 2022 08:56:56.417,358.772
343,1 Sep 2022 20:28:11.199,1 Sep 2022 20:35:56.251,465.052
344,2 Sep 2022 07:12:02.543,2 Sep 2022 07:18:35.278,392.735
345,2 Sep 2022 08:47:39.309,2 Sep 2022 08:53:40.314,361.004
346,2 Sep 2022 20:24:53.898,2 Sep 2022 20:32:39.574,465.676
