"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
247,1 Aug 2022 10:33:22.028,1 Aug 2022 10:40:08.395,406.367
248,1 Aug 2022 12:09:11.439,1 Aug 2022 12:15:06.540,355.101
249,1 Aug 2022 22:12:35.494,1 Aug 2022 22:14:20.914,105.420
250,1 Aug 2022 23:45:18.382,1 Aug 2022 23:53:03.555,465.173
251,2 Aug 2022 10:30:05.850,2 Aug 2022 10:36:50.749,404.899
252,2 Aug 2022 12:05:53.100,2 Aug 2022 12:11:50.415,357.315
253,2 Aug 2022 22:09:24.066,2 Aug 2022 22:10:57.704,93.638
254,2 Aug 2022 23:42:01.095,2 Aug 2022 23:49:46.859,465.764
255,3 Aug 2022 10:26:49.683,3 Aug 2022 10:33:33.096,403.413
256,3 Aug 2022 12:02:34.777,3 Aug 2022 12:08:34.275,359.497
257,3 Aug 2022 22:06:13.536,3 Aug 2022 22:07:33.591,80.056
258,3 Aug 2022 23:38:43.813,3 Aug 2022 23:46:30.156,466.343
259,4 Aug 2022 10:23:33.526,4 Aug 2022 10:30:15.432,401.906
260,4 Aug 2022 11:59:16.469,4 Aug 2022 12:05:18.119,361.650
261,4 Aug 2022 22:03:04.474,4 Aug 2022 22:04:08.011,63.537
262,4 Aug 2022 23:35:26.536,4 Aug 2022 23:43:13.446,466.910
263,5 Aug 2022 10:20:17.380,5 Aug 2022 10:26:57.763,400.383
264,5 Aug 2022 11:55:58.179,5 Aug 2022 12:02:01.951,363.772
265,5 Aug 2022 21:59:58.593,5 Aug 2022 22:00:39.245,40.652
266,5 Aug 2022 23:32:09.264,5 Aug 2022 23:39:56.728,467.464
267,6 Aug 2022 10:17:01.245,6 Aug 2022 10:23:40.085,398.840
268,6 Aug 2022 11:52:39.905,6 Aug 2022 11:58:45.770,365.865
269,6 Aug 2022 23:28:51.997,6 Aug 2022 23:36:40.002,468.006
270,7 Aug 2022 10:13:45.120,7 Aug 2022 10:20:22.399,397.279
271,7 Aug 2022 11:49:21.647,7 Aug 2022 11:55:29.576,367.929
272,7 Aug 2022 23:25:34.734,7 Aug 2022 23:33:23.269,468.535
273,8 Aug 2022 10:10:29.007,8 Aug 2022 10:17:04.704,395.698
274,8 Aug 2022 11:46:03.404,8 Aug 2022 11:52:13.368,369.964
275,8 Aug 2022 23:22:17.476,8 Aug 2022 23:30:06.528,469.053
276,9 Aug 2022 10:07:12.904,9 Aug 2022 10:13:47.003,394.099
277,9 Aug 2022 11:42:45.176,9 Aug 2022 11:48:57.151,371.975
278,9 Aug 2022 23:19:00.222,9 Aug 2022 23:26:49.780,469.558
279,10 Aug 2022 10:03:56.813,10 Aug 2022 10:10:29.291,392.477
280,10 Aug 2022 11:39:26.964,10 Aug 2022 11:45:40.919,373.955
281,10 Aug 2022 23:15:42.974,10 Aug 2022 23:23:33.025,470.051
282,11 Aug 2022 10:00:40.734,11 Aug 2022 10:07:11.570,390.836
283,11 Aug 2022 11:36:08.766,11 Aug 2022 11:42:24.675,375.909
284,11 Aug 2022 23:12:25.730,11 Aug 2022 23:20:16.262,470.532
285,12 Aug 2022 09:57:24.666,12 Aug 2022 10:03:53.841,389.175
286,12 Aug 2022 11:32:50.583,12 Aug 2022 11:39:08.418,377.835
287,12 Aug 2022 23:09:08.491,12 Aug 2022 23:16:59.492,471.000
288,13 Aug 2022 09:54:08.609,13 Aug 2022 10:00:36.102,387.493
289,13 Aug 2022 11:29:32.415,13 Aug 2022 11:35:52.155,379.740
290,13 Aug 2022 23:05:51.257,13 Aug 2022 23:13:42.714,471.457
291,14 Aug 2022 09:50:52.565,14 Aug 2022 09:57:18.353,385.788
292,14 Aug 2022 11:26:14.261,14 Aug 2022 11:32:35.872,381.612
293,14 Aug 2022 23:02:34.028,14 Aug 2022 23:10:25.930,471.901
294,15 Aug 2022 09:47:36.533,15 Aug 2022 09:54:00.595,384.062
295,15 Aug 2022 11:22:56.120,15 Aug 2022 11:29:19.583,383.463
296,15 Aug 2022 22:59:16.804,15 Aug 2022 23:07:09.138,472.334
297,16 Aug 2022 09:44:20.513,16 Aug 2022 09:50:42.828,382.315
298,16 Aug 2022 11:19:37.994,16 Aug 2022 11:26:03.284,385.290
299,16 Aug 2022 22:55:59.584,16 Aug 2022 23:03:52.339,472.755
300,17 Aug 2022 09:41:04.505,17 Aug 2022 09:47:25.057,380.552
301,17 Aug 2022 11:16:19.881,17 Aug 2022 11:22:46.975,387.094
302,17 Aug 2022 22:52:42.369,17 Aug 2022 23:00:35.534,473.165
303,18 Aug 2022 09:37:48.510,18 Aug 2022 09:44:07.271,378.762
304,18 Aug 2022 11:13:01.782,18 Aug 2022 11:19:30.653,388.871
305,18 Aug 2022 22:49:25.159,18 Aug 2022 22:57:18.720,473.561
306,19 Aug 2022 09:34:32.527,19 Aug 2022 09:40:49.475,376.949
307,19 Aug 2022 11:09:43.696,19 Aug 2022 11:16:14.320,390.624
308,19 Aug 2022 22:46:07.953,19 Aug 2022 22:54:01.899,473.946
309,20 Aug 2022 09:31:16.556,20 Aug 2022 09:37:31.669,375.113
310,20 Aug 2022 11:06:25.623,20 Aug 2022 11:12:57.977,392.354
311,20 Aug 2022 22:42:50.752,20 Aug 2022 22:50:45.073,474.321
312,21 Aug 2022 09:28:00.599,21 Aug 2022 09:34:13.853,373.254
313,21 Aug 2022 11:03:07.562,21 Aug 2022 11:09:41.623,394.061
314,21 Aug 2022 22:39:33.556,21 Aug 2022 22:47:28.233,474.677
315,22 Aug 2022 09:24:44.654,22 Aug 2022 09:30:56.027,371.373
316,22 Aug 2022 10:59:49.515,22 Aug 2022 11:06:25.257,395.743
317,22 Aug 2022 22:36:16.364,22 Aug 2022 22:44:11.391,475.028
318,23 Aug 2022 09:21:28.722,23 Aug 2022 09:27:38.189,369.466
319,23 Aug 2022 10:56:31.480,23 Aug 2022 11:03:08.883,397.404
