"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
113,29 Jun 2022 04:27:29.714,29 Jun 2022 04:32:27.032,297.318
114,29 Jun 2022 06:00:57.331,29 Jun 2022 06:08:56.748,479.416
115,29 Jun 2022 17:31:48.901,29 Jun 2022 17:39:27.962,459.061
116,29 Jun 2022 19:07:41.816,29 Jun 2022 19:14:00.343,378.527
117,30 Jun 2022 04:24:14.046,30 Jun 2022 04:29:09.074,295.027
118,30 Jun 2022 05:57:40.074,30 Jun 2022 06:05:39.758,479.684
119,30 Jun 2022 17:28:32.042,30 Jun 2022 17:36:10.452,458.409
120,30 Jun 2022 19:04:24.227,30 Jun 2022 19:10:44.188,379.961
121,1 Jul 2022 04:20:58.394,1 Jul 2022 04:25:51.103,292.709
122,1 Jul 2022 05:54:22.821,1 Jul 2022 06:02:22.766,479.945
123,1 Jul 2022 17:25:15.187,1 Jul 2022 17:32:52.936,457.749
124,1 Jul 2022 19:01:06.643,1 Jul 2022 19:07:28.025,381.382
125,2 Jul 2022 04:17:42.756,2 Jul 2022 04:22:33.119,290.363
126,2 Jul 2022 05:51:05.574,2 Jul 2022 05:59:05.770,480.196
127,2 Jul 2022 17:21:58.335,2 Jul 2022 17:29:35.414,457.079
128,2 Jul 2022 18:57:49.065,2 Jul 2022 19:04:11.854,382.789
129,3 Jul 2022 04:14:27.134,3 Jul 2022 04:19:15.123,287.989
130,3 Jul 2022 05:47:48.332,3 Jul 2022 05:55:48.771,480.439
131,3 Jul 2022 17:18:41.486,3 Jul 2022 17:26:17.886,456.400
132,3 Jul 2022 18:54:31.493,3 Jul 2022 19:00:55.676,384.183
133,4 Jul 2022 04:11:11.528,4 Jul 2022 04:15:57.113,285.585
134,4 Jul 2022 05:44:31.095,4 Jul 2022 05:52:31.769,480.674
135,4 Jul 2022 17:15:24.640,4 Jul 2022 17:23:00.352,455.712
136,4 Jul 2022 18:51:13.925,4 Jul 2022 18:57:39.489,385.564
137,5 Jul 2022 04:07:55.939,5 Jul 2022 04:12:39.089,283.150
138,5 Jul 2022 05:41:13.864,5 Jul 2022 05:49:14.765,480.901
139,5 Jul 2022 17:12:07.798,5 Jul 2022 17:19:42.812,455.014
140,5 Jul 2022 18:47:56.363,5 Jul 2022 18:54:23.290,386.927
141,6 Jul 2022 04:04:40.366,6 Jul 2022 04:09:21.051,280.685
142,6 Jul 2022 05:37:56.637,6 Jul 2022 05:45:57.758,481.121
143,6 Jul 2022 17:08:50.960,6 Jul 2022 17:16:25.267,454.307
144,6 Jul 2022 18:44:38.806,6 Jul 2022 18:51:07.088,388.282
145,7 Jul 2022 04:01:24.811,7 Jul 2022 04:06:02.998,278.187
146,7 Jul 2022 05:34:39.416,7 Jul 2022 05:42:40.749,481.333
147,7 Jul 2022 17:05:34.124,7 Jul 2022 17:13:07.715,453.591
148,7 Jul 2022 18:41:21.254,7 Jul 2022 18:47:50.879,389.624
149,8 Jul 2022 03:58:09.274,8 Jul 2022 04:02:44.931,275.657
150,8 Jul 2022 05:31:22.200,8 Jul 2022 05:39:23.738,481.537
151,8 Jul 2022 17:02:17.292,8 Jul 2022 17:09:50.158,452.866
152,8 Jul 2022 18:38:03.707,8 Jul 2022 18:44:34.662,390.955
153,9 Jul 2022 03:54:53.755,9 Jul 2022 03:59:26.848,273.094
154,9 Jul 2022 05:28:04.989,9 Jul 2022 05:36:06.722,481.733
155,9 Jul 2022 16:59:00.464,9 Jul 2022 17:06:32.594,452.131
156,9 Jul 2022 18:34:46.165,9 Jul 2022 18:41:18.439,392.274
157,10 Jul 2022 03:51:38.254,10 Jul 2022 03:56:08.752,270.498
158,10 Jul 2022 05:24:47.783,10 Jul 2022 05:32:49.705,481.921
159,10 Jul 2022 16:55:43.638,10 Jul 2022 17:03:15.024,451.386
160,10 Jul 2022 18:31:28.628,10 Jul 2022 18:38:02.207,393.579
161,11 Jul 2022 03:48:22.772,11 Jul 2022 03:52:50.632,267.860
162,11 Jul 2022 05:21:30.582,11 Jul 2022 05:29:32.685,482.103
