"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,8 Jun 2022 20:51:09.168,8 Jun 2022 20:56:49.070,339.902
81,9 Jun 2022 04:58:21.063,9 Jun 2022 05:04:38.481,377.418
82,9 Jun 2022 06:33:41.436,9 Jun 2022 06:41:42.677,481.241
83,9 Jun 2022 08:09:15.516,9 Jun 2022 08:16:58.884,463.369
84,9 Jun 2022 09:44:56.828,9 Jun 2022 09:50:42.786,345.959
85,9 Jun 2022 11:20:55.633,9 Jun 2022 11:23:02.293,126.660
86,9 Jun 2022 14:28:13.353,9 Jun 2022 14:31:12.276,178.922
87,9 Jun 2022 16:00:49.974,9 Jun 2022 16:07:04.324,374.350
88,9 Jun 2022 17:34:49.766,9 Jun 2022 17:42:44.301,474.536
89,9 Jun 2022 19:10:24.408,9 Jun 2022 19:18:16.744,472.336
90,9 Jun 2022 20:47:51.307,9 Jun 2022 20:53:32.114,340.808
91,10 Jun 2022 04:55:04.065,10 Jun 2022 05:01:20.737,376.672
92,10 Jun 2022 06:30:24.340,10 Jun 2022 06:38:25.426,481.085
93,10 Jun 2022 08:05:58.385,10 Jun 2022 08:13:42.043,463.658
94,10 Jun 2022 09:41:39.667,10 Jun 2022 09:47:26.295,346.628
95,10 Jun 2022 11:17:38.261,10 Jun 2022 11:19:46.235,127.974
96,10 Jun 2022 14:24:57.157,10 Jun 2022 14:27:55.011,177.854
97,10 Jun 2022 15:57:33.423,10 Jun 2022 16:03:47.170,373.747
98,10 Jun 2022 17:31:32.854,10 Jun 2022 17:39:27.176,474.322
99,10 Jun 2022 19:07:07.077,10 Jun 2022 19:14:59.660,472.583
100,10 Jun 2022 20:44:33.449,10 Jun 2022 20:50:15.158,341.709
101,11 Jun 2022 04:51:47.066,11 Jun 2022 04:58:02.990,375.924
102,11 Jun 2022 06:27:07.245,11 Jun 2022 06:35:08.172,480.927
103,11 Jun 2022 08:02:41.255,11 Jun 2022 08:10:25.198,463.943
104,11 Jun 2022 09:38:22.505,11 Jun 2022 09:44:09.801,347.296
105,11 Jun 2022 11:14:20.894,11 Jun 2022 11:16:30.170,129.276
106,11 Jun 2022 14:21:40.962,11 Jun 2022 14:24:37.744,176.782
107,11 Jun 2022 15:54:16.874,11 Jun 2022 16:00:30.015,373.141
108,11 Jun 2022 17:28:15.943,11 Jun 2022 17:36:10.051,474.107
109,11 Jun 2022 19:03:49.748,11 Jun 2022 19:11:42.574,472.826
110,11 Jun 2022 20:41:15.593,11 Jun 2022 20:46:58.201,342.608
111,12 Jun 2022 04:48:30.069,12 Jun 2022 04:54:45.240,375.172
112,12 Jun 2022 06:23:50.149,12 Jun 2022 06:31:50.917,480.768
113,12 Jun 2022 07:59:24.125,12 Jun 2022 08:07:08.351,464.226
114,12 Jun 2022 09:35:05.345,12 Jun 2022 09:40:53.309,347.964
115,12 Jun 2022 11:11:03.530,12 Jun 2022 11:13:14.099,130.569
116,12 Jun 2022 14:18:24.770,12 Jun 2022 14:21:20.476,175.706
117,12 Jun 2022 15:51:00.326,12 Jun 2022 15:57:12.860,372.534
